Date,c4030,c1152_2,c1150_6,c3220,x6020_4,c8011_5,x8110,p1410_1,e2010,c3251_7,c1150_5,c8010_3,c1152_10,c2110,x1040_5,c3250_1,h2020_5,c3250_5,c1010,c3250_3,c1110,c2150_8,c1220,c6010,c2150_6,c2151_9,c2150_3,h2020_6,c1150_3,emp_status,c1152_7,c3251_9,c1020,c3250_6,c1150_1,p1410_3,h2020_7,x1040_3,c4031,x1040_2,c8011_1,x1040_7,x8020,c3251_4,c8010_1,c1152_3,c2151_8,c2151_10,c4020,c3250_8,c3251_2,h2020_1,c2150_4,c2151_7,c1120,h2020_2,x6020_8,c1152_5,c3251_5,p1410_2,c3210,x6020_1,c2151_4,c1150_2,c1210,h2020_4,c3110,c1152_4,x6020_6,c2151_3,c3251_6,x1040_4,c1152_8,c1150_8,x1040_6,c8011_3,c2150_7,c3251_1,x6020_9,c1152_1,c4010,c2151_5,x1040_8,c2151_6,p1410_5,c3010,wgt,c1152_6,c2150_5,e2020,c3251_10,h2020_3,c1150_4,c1150_7,c3251_8,c3250_7,x6020_7,c3250_4,c2151_2,x1040_9,c3250_2,c8011_2,c6020,c2150_2,x6020_5,x1040_1,p1410_4,c3251_3,c2151_1,c8010_4,c8011_4,c2150_1,x6020_2,c2120,c1152_9,x6020_3,c8010_2,q5010_q,q4010_11_q,q4010_5_q,q5022_q,q4010_4_q,q5021_q,q4010_1_q,q2111_q,q5020_q,q5011_q,q5012_q,q4010_2_q,emp_status_q_q,q2101_q,q4010_9_q,q5013_q,q4010_6_q,q4010_3_q,q4010_10_q,q2121_q,q4010_7_q,q4010_8_q,c9050_nr,flc6110_4_nr,c9020_4_nr,flc2200_1_nr,flc2000_nr,flc6110_3_nr,c9010_4_nr,c9030_4_nr,flc6110_1_nr,flc2100_nr,c9010_3_nr,c9010_1_nr,c9040_11_nr,flc2200_2_nr
2021-05-01,14.11043461237275,,3.130775254502741,0.8651820673453408,,-20.96613155833986,,,,,7.212529365700861,,,3.5520751761942053,,10.225812451057164,,12.713283085356304,3.19234534064213,12.495487470634298,3.1602388410336726,4.918314408770556,3.4311863743148003,3.577623335943618,5.095879013312451,,17.885473766640565,,22.928833202819106,,,,3.3345732184808146,6.061951840250588,13.693179326546593,,,,15.087392325763506,,-20.689604541895065,,,,,,,,-1.4685787000783086,8.642717306186375,,,23.487715348472985,,3.3138312451057166,,,,,,3.8533672670321066,,,15.414144479248238,3.2297376664056383,,2.926585747846515,,,,,,,2.5787000783085356,,-18.188136256851998,4.243392717306186,,,,1.9433241973375097,,,,,2.8003132341425214,22776.717306243343,,10.752055599060297,,,,25.917572435395456,2.302907204385278,,5.262695771339076,,27.990045027407987,,,8.34283476898982,-19.059220830070476,-144.95211433046202,14.568471025841816,,,,,,,-22.761844166014097,11.930452231793266,,2.0604444009397023,,,,,,,,,,,,,,,,,,,,,,,,,,4.708692247454972,,0.8478856695379796,,,,-4.687744714173845,0.6131558339859045,,,-5.01595536413469,-2.4209083790133126,,
2021-06-01,14.062816957210778,,3.0718502377179084,0.9074187797147384,,-21.10033676703645,,,,,7.142581220285262,,,3.544770206022187,,10.44175911251981,,13.225208003169573,3.1605586370839935,12.499306656101426,3.1320324881141044,4.97999207606973,3.3823296354992074,3.5770602218700476,4.920513074484944,,17.41065768621236,,23.23625198098257,,,,3.3073494453248813,6.137777337559429,14.21241085578447,,,,14.877684231378764,,-22.826465927099843,,,,,,,,-1.242135499207607,8.136687797147385,,,24.950376386687797,,3.326089540412044,,,,,,3.856378763866878,,,15.076713549920761,3.224643423137876,,2.9349247226624406,,,,,,,2.5933438985736927,,-20.754457210776547,4.406002377179081,,,,1.9539421553090333,,,,,2.7942749603803487,23047.438985778528,,10.078347860538827,,,,26.204338351822503,2.4741184627575277,,5.32438589540412,,29.09454239302694,,,8.397385103011093,-23.333498415213946,-154.79308637083994,14.776396592709984,,,,,,,-23.019512678288432,12.103506339144216,,2.1105982567353405,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8228011093502378,,,,-6.533280507131537,0.6150950871632329,,,-6.112717908082409,-3.814877179080824,,
2021-07-01,14.05383429672447,,2.9013776493256263,0.9114643545279384,,-19.64479768786127,,,,,6.986589595375722,,,3.494894026974952,,9.858670520231215,,13.153323699421966,3.120038535645472,12.954576107899808,3.09980732177264,4.527552986512524,3.343439306358382,3.5907514450867053,4.603998073217727,,18.032899807321773,,23.615992292870907,,,,3.3548073217726397,5.804768786127168,14.029152215799614,,,,14.797976878612717,,-21.151348747591523,,,,,,,,-0.8596917148362235,8.114402697495184,,,25.669460500963392,,3.33397880539499,,,,,,3.852312138728324,,,15.46621387283237,3.2133911368015413,,2.9299614643545278,,,,,,,2.6843737957610787,,-18.739788053949905,3.7852601156069365,,,,1.9166666666666667,,,,,2.818111753371869,22416.853949905588,,10.267244701348748,,,,26.97592485549133,2.262447013487476,,4.729046242774566,,31.298025048169556,,,8.291714836223507,-20.108285163776493,-159.49873795761079,14.958959537572253,,,,,,,-21.833236994219654,12.849229287090559,,2.4361368015414255,,,,,,,,,2.4827282512966042,,4.604495385531409,,,20.1232080588919,,1.7669507942657885,2.4684429889848167,,,,,,2.904138136350104,,,4.588728323699422,,,,,,-6.201445086705203,,,,-7.301541425818883,-5.986127167630058,,
2021-08-01,13.585398318654923,,2.8529323458767015,1.1569555644515612,,-19.677542033626903,,,,,6.631405124099279,,,3.4884907926341073,,10.021767413931144,,12.463070456365092,3.1222978382706166,12.999399519615693,3.131305044035228,4.1778422738190555,3.126421136909528,3.6281024819855885,4.244695756605284,,18.60673538831065,,24.292333867093674,,,,3.3071657325860686,5.457666132906325,13.249899919935949,,,,13.90166132906325,,-20.230484387510007,,,,,,,,0.23766012810248197,7.375600480384308,,,25.227682145716575,,3.2233286629303444,,,,,,3.870896717373899,,,15.653622898318655,3.276521216973579,,2.9604683746997598,,,,,,,2.591423138510809,,-18.699659727782226,3.4093775020016013,,,,1.8634907926341073,,,,,2.8527822257806243,23287.324260016412,,9.54958967173739,,,,25.990892714171338,2.4181845476381105,,4.663380704563651,,31.672137710168133,,,8.206365092073659,-20.302642113690954,-142.4766012810248,15.097778222578063,,,,,,,-20.730184147317853,13.227131705364291,,2.5337369895916733,,,,,,,,,,,,,,,,,,,,,,,,,,4.771116893514812,,,,,,-7.383506805444355,,,,-7.485688550840672,-6.544635708566854,,
2021-09-01,13.48314307458143,,2.6848839421613393,1.310511796042618,,-18.093702435312025,,,,,6.08937404870624,,,3.4980974124809743,,10.032153729071537,,12.468892694063927,3.053748097412481,12.966609589041095,3.0951293759512937,3.8633942161339423,3.3504566210045663,3.6154870624048705,4.070395738203957,,18.5863299086758,,24.099096270928463,,,,3.5947583713850837,5.221746575342466,14.316661910197869,,,,13.495976027397262,,-18.628234398782343,,,,,,,,0.8857115677321157,7.107401065449011,,,24.77906202435312,,3.4314878234398787,,,,,,3.907439117199391,,,16.158675799086758,3.2579908675799087,,2.9797374429223744,,,,,,,2.612585616438356,,-17.158675799086758,3.0272070015220702,,,,1.8431316590563165,,,,,2.871194824961948,22135.363774701484,,9.620861872146119,,,,24.446442161339423,2.1911862633181127,,4.156297564687976,,31.336948249619482,,,8.210426179604262,-17.24039193302892,-147.44978120243533,14.989583333333334,,,,,,,-19.54632800608828,13.289145738203958,,2.746756088280061,,,,,,,,,,,,,,,,,,,,,,,,,,4.800894216133942,,,,,,-7.51179604261796,,,,-6.473649162861491,-5.117865296803653,,
2021-10-01,13.533688910940214,,2.601132886794013,1.3427602745389895,,-19.012321177540727,,,,,5.864756470685521,,,3.4526585628049284,,10.448730670635905,,12.04560489539403,2.9684941701810965,12.908087323244853,3.045728934094104,4.261969734557182,3.6456048953940297,3.6103530968328785,3.900603655007029,,18.104688662862813,,24.19060613578103,,,,4.0891259406268095,5.019887538245266,15.79679980153808,,,,13.62310427520053,,-19.950384519970232,,,,,,,,0.9121971388406517,7.097122302158273,,,23.636483916315225,,3.7832134292565947,,,,,,3.8729016786570742,,,16.042073927065243,3.2107004051930867,,2.9787480360539154,,,,,,,2.8566112627139666,,-17.777639956999916,3.1493425948896054,,,,1.8476804763086083,,,,,2.881501695195568,19241.457371992063,,8.845530472173985,,,,22.838873728603325,2.1364425700818654,,4.359085421318118,,30.947697014801953,,,8.338170842636236,-18.920697924419084,-145.732208715786,15.428181592656909,,,,,,,-20.21640618539651,14.571901099809807,,2.732117754072604,,,,,,,,,2.493738819320215,,4.423785594639866,,,9.77532120807609,,1.7631403303854496,3.039556758149723,,,,,,-8.365416827728385,,,4.843793930372943,,,,,,-8.044902009426941,,,,-7.525758703382122,-4.729016786570743,,
2021-11-01,13.524408955691246,,2.498551745733521,1.2289572569281353,,-22.085642711758258,,,,,5.644512290590262,,,3.4260216063879754,,9.891850634100516,,11.962775951150775,2.840770314701738,13.553898543917333,2.980742132456552,3.8312196649444186,3.8389228119617975,3.5642711758258963,3.7226397369657116,,18.58877407233443,,25.19565523720056,,,,4.405190230155003,5.314975731955535,15.153812431501487,,,,13.654626585251293,,-24.478237043995616,,,,,,,,0.7562783779552216,6.89392516048223,,,23.76088147800219,,3.901221230624706,,,,,,3.886488179113825,,,17.409096602473774,3.1232190386723033,,2.9631282292155943,,,,,,,2.3338891498356036,,-22.4246124941287,3.102278064819164,,,,1.8571316737122279,,,,,2.8542351651792703,18215.668075852904,,8.882065132299985,,,,22.740018788163457,2.2514091122592768,,4.498669171755128,,31.1526146860811,,,8.346367621731643,-23.104117739157665,-148.9200250508846,16.086895255988725,,,,,,,-28.84264913104744,14.483677782996713,,3.023399091905433,,,,,,,,,,,,,,,,,,,,,,,,,,4.7245968373258185,,,,,,-12.858071081885079,,,,-11.040707687490215,-7.1925786754344765,,
2021-12-01,13.60919450736127,,2.7352420724801814,1.2737896375990938,,-24.715812570781427,,-18.174051528878824,,,5.7196347678369195,,,3.3482446206115517,,9.787754813137033,,12.0625,2.705832389580974,14.139028878822199,2.862117780294451,4.053418742921857,3.961848810872027,3.478411664779162,3.934003397508494,,19.474699178935445,,25.713756370328426,,,,4.741810588901473,5.843573046432616,15.859916477916194,-10.026330690826727,,,13.634173272933182,,-27.818091732729332,,,,,,,,0.9333734428086071,7.144783408833522,,,24.17997734994337,,4.148895809739524,,,,,-9.763943941109853,3.831610985277463,,,18.303010334088334,3.060872027180068,,2.930917327293318,,,,,,,2.526266987542469,,-25.210008493771234,3.2782913363533406,,,,1.8362825594563987,,,,-18.626061721404305,2.819861268403171,16469.91392981335,,8.91286806342016,,,,21.815658267270667,2.3339750849377126,,4.855004246885617,,31.602753397508494,,,8.65247027180068,-26.746744054360136,-157.75468573046433,16.42036169309173,,,-8.364028878822197,,,,-29.05181200453001,14.73129671574179,,3.24951160815402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.601712910532276,,,,-9.245823895809739,-7.578708946772367,,
2022-01-01,12.897124553039333,,2.591809445768772,1.1555721096543503,,-26.752979737783075,,,,,5.041153903456496,,,3.2320470798569727,,9.470500595947557,0.09773539928486293,12.475156436233611,2.400029797377831,15.168541418355185,2.593787246722288,3.707110399284863,4.202272050059595,3.3433402860548274,4.12309669249106,,19.59427145411204,0.04186531585220501,24.90177666865316,,,,5.509691597139452,6.305408224076282,19.246423569725863,,0.5494636471990465,,12.941403456495827,,-27.765792610250298,,,,,,,,0.6516835518474374,7.41092073897497,,0.17587902264600716,23.34397348033373,,4.914503873659118,0.3010280095351609,,,,,3.7677294398092966,,,21.461784117997617,2.9705750893921334,0.06912991656734208,2.8475864123957093,,,,,,,2.6597996126340884,,-27.33857270560191,3.1799053933253876,,,,1.8375297973778308,,,,,2.7654946364719906,17333.651967122467,,8.961095798569726,,,0.07196066746126341,18.36263036352801,2.6090770262216925,,5.238863230035757,,31.37056019070322,,,8.785496126340883,-29.041194874851012,-163.82543951132303,17.894964243146603,,,,,,,-30.181168057210964,15.798606972586413,,3.4357792014302744,,,,,,,,,2.502202977818292,,4.750765740215542,,,15.916442250149611,,1.7342160383004188,3.1975042541123084,,,,,,-0.3885422575155984,,,4.603024433849821,,,,,,-12.844383194278903,,,,-9.1121126340882,-8.117327175208581,,
2022-02-01,12.810635387456397,,2.711668148553451,1.212406812119554,,-24.803912181109364,,-20.06572737842829,,,4.823897134258942,,,3.278229943232337,,9.839997264209014,0.09171739279119075,11.987422200943849,2.354558511729704,14.916572053895083,2.6311469803706995,3.822460843991519,4.206723206347035,3.3378017919430953,3.9603570207236167,,19.769058203953218,0.04999658026126804,24.273968948772314,,,,5.7872170166199295,6.000444566035155,19.864824567403048,-11.82511456124752,0.531564188495999,,12.883578414609124,,-26.383968264824567,,,,,,,,0.36466725942138023,7.231044388208741,,0.1752274126256754,23.010525955816977,,4.976957800424048,0.305245879214828,,,,-10.215101566240339,3.7883181724916217,,,21.805416866151425,3.0090965050270158,0.06668490527323713,2.8530196293003214,,,,,,,2.6540523903973736,,-24.115245195267082,3.0859585527665687,,,,1.8744955885370358,,,,-12.561042336365501,2.7643800013678956,15914.57109672047,,8.652164694617332,,,0.07304561931468435,17.442103823267903,2.3104644005198005,,4.8740441830244166,,30.80402845222625,,,9.514561247520689,-25.957732029272965,-169.6392244032556,17.707591819984955,,,-9.933999042473156,,,,-26.339853635182273,15.709725736953697,,3.321291293345188,,,,,,,,,,,,,,,,,,,,,,,,,,4.5998905683605775,,,,,,-11.72901990287942,,,,-7.27884549620409,-7.700704466178784,,
